genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3558				Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups	00950	Isoquinoline alkaloid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3558				Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups	00960	Tropane, piperidine and pyridine alkaloid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3558				Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups	00965	Betalain biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3558				Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups	01056	Biosynthesis of type II polyketide backbone
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3563				ADP-ribose pyrophosphatase (EC 3.6.1.13)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3575				Coenzyme F420-0:L-glutamate ligase (EC 6.3.2.31) @ F420-1:L-glutamate ligase (EC 6.3.2.34)	6.3.2.31	Coenzyme F420-0:L-glutamate ligase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3575				Coenzyme F420-0:L-glutamate ligase (EC 6.3.2.31) @ F420-1:L-glutamate ligase (EC 6.3.2.34)	6.3.2.34	Coenzyme F420-1:gamma-L-glutamate ligase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3578				Alpha-glucosidase (EC 3.2.1.20)	3.2.1.20	Alpha-glucosidase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3578				Alpha-glucosidase (EC 3.2.1.20)	3.2.1.20	Alpha-glucosidase	00500	Starch and sucrose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3579				Oligo-1,6-glucosidase (EC 3.2.1.10)	3.2.1.10	Oligo-1,6-glucosidase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3579				Oligo-1,6-glucosidase (EC 3.2.1.10)	3.2.1.10	Oligo-1,6-glucosidase	00500	Starch and sucrose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3590				D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3590				D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3603				Seryl-tRNA synthetase (EC 6.1.1.11)	6.1.1.11	Serine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3605				Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	6.2.1.3	Long-chain-fatty-acid--CoA ligase	00071	Fatty acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00062	Fatty acid elongation in mitochondria
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00071	Fatty acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00281	Geraniol degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00362	Benzoate degradation via hydroxylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00592	alpha-Linolenic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00642	Ethylbenzene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00071	Fatty acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00072	Synthesis and degradation of ketone bodies
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00362	Benzoate degradation via hydroxylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00380	Tryptophan metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00630	Glyoxylate and dicarboxylate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00640	Propanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3608				3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00900	Terpenoid backbone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3610				Ferredoxin--nitrite reductase (EC 1.7.7.1)	1.7.7.1	Ferredoxin--nitrite reductase	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3612				Assimilatory nitrate reductase large subunit (EC 1.7.99.4)	1.7.99.4	Nitrate reductase	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3622				DNA-directed RNA polymerase subunit E' (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3622				DNA-directed RNA polymerase subunit E' (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00062	Fatty acid elongation in mitochondria
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00071	Fatty acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00281	Geraniol degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00360	Phenylalanine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00362	Benzoate degradation via hydroxylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00380	Tryptophan metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00410	beta-Alanine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00592	alpha-Linolenic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00627	1,4-Dichlorobenzene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00640	Propanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00903	Limonene and pinene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3658				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00930	Caprolactam degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3659				NAD synthetase (EC 6.3.1.5)	6.3.1.5	NAD(+) synthase	00760	Nicotinate and nicotinamide metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3664				Levansucrase (EC 2.4.1.10)	2.4.1.10	Levansucrase	00500	Starch and sucrose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3665				Sucrose-6-phosphate hydrolase (EC 3.2.1.26)	3.2.1.26	Beta-fructofuranosidase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3665				Sucrose-6-phosphate hydrolase (EC 3.2.1.26)	3.2.1.26	Beta-fructofuranosidase	00500	Starch and sucrose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3675				Lysyl-tRNA synthetase (class I) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3676				Uridylate kinase (EC 2.7.4.22)	2.7.4.22	UMP kinase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3683				Thiamine-monophosphate kinase (EC 2.7.4.16)	2.7.4.16	Thiamine-phosphate kinase	00730	Thiamine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3690				Histidyl-tRNA synthetase (EC 6.1.1.21)	6.1.1.21	Histidine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3705				Acetylornithine deacetylase (EC 3.5.1.16)	3.5.1.16	Acetylornithine deacetylase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3710				Ferredoxin--nitrite reductase (EC 1.7.7.1)	1.7.7.1	Ferredoxin--nitrite reductase	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3731				Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	00760	Nicotinate and nicotinamide metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3738				Dihydroorotase (EC 3.5.2.3)	3.5.2.3	Dihydroorotase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3754				6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	00030	Pentose phosphate pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3754				6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	00480	Glutathione metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3766				UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3766				UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3795				Alkaline phosphatase (EC 3.1.3.1)	3.1.3.1	Alkaline phosphatase	00627	1,4-Dichlorobenzene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3795				Alkaline phosphatase (EC 3.1.3.1)	3.1.3.1	Alkaline phosphatase	00790	Folate biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3801				D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3801				D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3813				Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	1.3.5.1	Succinate dehydrogenase (quinone)	00020	Citrate cycle (TCA cycle)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3813				Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	1.3.5.1	Succinate dehydrogenase (quinone)	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3817				Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00270	Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3817				Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3817				Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00920	Sulfur metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3833				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3833				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3833				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00640	Propanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3833				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3833				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3834				Creatinine amidohydrolase (EC 3.5.2.10)	3.5.2.10	Creatininase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3882				Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase)	1.5.99.8	Transferred entry: 1.5.5.2	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3885				Aldehyde dehydrogenase B (EC 1.2.1.22)	1.2.1.22	Lactaldehyde dehydrogenase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3894				ATP-NAD kinase (EC 2.7.1.23)	2.7.1.23	NAD(+) kinase	00760	Nicotinate and nicotinamide metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3896				ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3901				UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3901				UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3931				CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)	2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3931				CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)	2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase	00564	Glycerophospholipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3934				Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)	1.3.8.1	Short-chain acyl-CoA dehydrogenase	00071	Fatty acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3934				Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)	1.3.8.1	Short-chain acyl-CoA dehydrogenase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3934				Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)	1.3.8.1	Short-chain acyl-CoA dehydrogenase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3935				Squalene synthase (EC 2.5.1.21)	2.5.1.21	Squalene synthase	00909	Sesquiterpenoid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3936				Cytochrome c oxidase polypeptide III (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3936				Cytochrome c oxidase polypeptide III (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3943				Adenylosuccinate synthetase (EC 6.3.4.4)	6.3.4.4	Adenylosuccinate synthase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3943				Adenylosuccinate synthetase (EC 6.3.4.4)	6.3.4.4	Adenylosuccinate synthase	00250	Alanine, aspartate and glutamate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3950				Cysteinyl-tRNA synthetase (EC 6.1.1.16)	6.1.1.16	Cysteine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3953				Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3953				Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3971				archaeosine tRNA-ribosyltransferase (EC 2.4.2.-) PUA domain	2.4.2.-	Pentosyltransferases	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3976				4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	00300	Lysine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3978				2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	00300	Lysine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3979				Diaminopimelate decarboxylase (EC 4.1.1.20)	4.1.1.20	Diaminopimelate decarboxylase	00300	Lysine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3980				Diaminopimelate epimerase (EC 5.1.1.7)	5.1.1.7	Diaminopimelate epimerase	00300	Lysine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3981				Probable succinyl-diaminopimelate desuccinylase,DapE (EC 3.5.1.18)	3.5.1.18	Succinyl-diaminopimelate desuccinylase	00300	Lysine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3990				Dihydropteroate synthase (EC 2.5.1.15)	2.5.1.15	Dihydropteroate synthase	00790	Folate biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3992				Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	2.1.2.2	Phosphoribosylglycinamide formyltransferase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3992				Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	2.1.2.2	Phosphoribosylglycinamide formyltransferase	00670	One carbon pool by folate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3992				Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3992				Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	00670	One carbon pool by folate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3993				Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)	4.3.2.2	Adenylosuccinate lyase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3993				Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)	4.3.2.2	Adenylosuccinate lyase	00250	Alanine, aspartate and glutamate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3994				Glucose 1-dehydrogenase (EC 1.1.1.47)	1.1.1.47	Glucose 1-dehydrogenase (NAD(P)(+))	00030	Pentose phosphate pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3998				Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	2.7.7.4	Sulfate adenylyltransferase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3998				Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	2.7.7.4	Sulfate adenylyltransferase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3998				Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	2.7.7.4	Sulfate adenylyltransferase	00920	Sulfur metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3999				Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	2.7.7.4	Sulfate adenylyltransferase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3999				Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	2.7.7.4	Sulfate adenylyltransferase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.3999				Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	2.7.7.4	Sulfate adenylyltransferase	00920	Sulfur metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4004				Adenine phosphoribosyltransferase (EC 2.4.2.7)	2.4.2.7	Adenine phosphoribosyltransferase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4019				Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	4.1.1.36	Phosphopantothenoylcysteine decarboxylase	00770	Pantothenate and CoA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4019				Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	6.3.2.5	Phosphopantothenate--cysteine ligase	00770	Pantothenate and CoA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4020				Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4020				Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00450	Selenoamino acid metabolism
