genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3418				1386	1802	+	417		UPF0201 protein MJ1564	FIG00058669	PLF_2251_00002269	PGF_12775459			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3419				1845	2864	-	1020		hypothetical protein	FIG00638284	PLF_2251_00001038	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3420				2944	3504	-	561		Mg/Co/Ni transporter MgtE	FIG00796334	PLF_2251_00000819	PGF_00021402			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3421				3505	4086	-	582		Mg/Co/Ni transporter MgtE	FIG00796334	PLF_2251_00001342	PGF_00021401			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3422				4210	5604	-	1395		Signal recognition particle protein Ffh	FIG00000113	PLF_2251_00000945	PGF_00052238			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3423				5695	6711	+	1017		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	FIG00031250	PLF_2251_00001701	PGF_00012987	GO:0004617|phosphoglycerate dehydrogenase activity	1.1.1.95|Phosphoglycerate dehydrogenase	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3424				6745	7362	+	618		hypothetical protein	FIG00638284	PLF_2251_00003778	PGF_00252667			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3425				7399	8757	-	1359		Signal recognition particle receptor FtsY	FIG00000095	PLF_2251_00000947	PGF_08905885			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3426				8784	9257	-	474		Prefoldin subunit alpha		PLF_2251_00000893	PGF_00036536			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3427				9254	9430	-	177		hypothetical protein		PLF_2251_00002493	PGF_01830587			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3428				9512	10177	-	666		Eukaryotic translation initiation factor 6	FIG00079804	PLF_2251_00000684	PGF_00424940			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3429				10181	10459	-	279		LSU ribosomal protein L31e	FIG00004674	PLF_2251_00000795	PGF_00016396			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3430				10463	10615	-	153		LSU ribosomal protein L39e	FIG00004718	PLF_2251_00016490	PGF_00016429			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3431				10673	10792	+	120		hypothetical protein		PLF_2251_00013558	PGF_04456718			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3432				10789	11730	+	942		hypothetical protein	FIG00846773	PLF_2251_00003449	PGF_00192884			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3433				11737	12291	-	555		2'-5' RNA ligase	FIG00004261	PLF_2251_00000584	PGF_00820102			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3434				12318	12935	-	618		hypothetical protein		PLF_2251_00001989	PGF_00394854			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3435				13027	13767	+	741		Tetratricopeptide repeat protein	FIG01307503	PLF_2251_00001814	PGF_00413455			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3436				13769	14071	+	303		hypothetical protein	FIG00638284	PLF_2251_00001194	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3437				14109	15155	-	1047		hypothetical protein		PLF_2251_00016384	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3438				15367	16647	+	1281		Cysteine desulfurase (EC 2.8.1.7) => SufS	FIG00229199	PLF_2251_00000630	PGF_07583562	GO:0031071|cysteine desulfurase activity	2.8.1.7|Cysteine desulfurase	00730|Thiamine metabolism
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3439				16722	17309	+	588		hypothetical protein	FIG01260980	PLF_2251_00002124	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3440				17382	17810	+	429		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	FIG00000306	PLF_2251_00000907	PGF_00041788			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3441				17882	18295	-	414		hypothetical protein		PLF_2251_00003376	PGF_00242508			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3442				18306	19451	-	1146		Sulfide:quinone oxidoreductase, Type III		PLF_2251_00002973	PGF_03055860			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3443				19494	19616	+	123		hypothetical protein		PLF_2251_00006195	PGF_01831888			
1526048.3	Haloferax sp. Q22	LOEP01000042	PATRIC	CDS	fig|1526048.3.peg.3444				19643	20674	-	1032		DNA repair and recombination protein RadA	FIG00120001	PLF_2251_00000650	PGF_00421761			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3445				458	1414	+	957		hypothetical protein	FIG00638284	PLF_2251_00009187	PGF_01833625			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3446				1626	1913	+	288		hypothetical protein		PLF_2251_00014955	PGF_05009376			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3447				1922	2410	-	489		hypothetical protein	FIG00002931	PLF_2251_00008006	PGF_00134425			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3448				2565	3326	+	762		hypothetical protein		PLF_2251_00002445	PGF_10685322			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3449				3935	4096	-	162		hypothetical protein		PLF_2251_00012262	PGF_06793836			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3450				4149	4466	-	318		hypothetical protein		PLF_2251_00013547	PGF_04746059			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3451				4496	4633	-	138		hypothetical protein		PLF_2251_00013609	PGF_06645889			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3452				4743	4898	+	156		hypothetical protein		PLF_2251_00014409	PGF_04187458			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3453				4949	5503	+	555		hypothetical protein		PLF_2251_00008758	PGF_01833440			
1526048.3	Haloferax sp. Q22	LOEP01000043	PATRIC	CDS	fig|1526048.3.peg.3454				5692	6348	+	657		hypothetical protein	FIG00638284	PLF_2251_00013473	PGF_04281661			
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3455				78	662	+	585		hypothetical protein		PLF_2251_00013277	PGF_06314281			
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3456				932	2347	-	1416		hypothetical protein	FIG00638284	PLF_2251_00003592	PGF_07607063			
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	repeat_region	fig|1526048.3.repeat.22				2544	2678	+	135		repeat region						
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3457				2783	2974	-	192		hypothetical protein		PLF_2251_00012765	PGF_01852881			
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3458				2965	3333	-	369		hypothetical protein		PLF_2251_00014159	PGF_00128828			
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3459				3330	5261	-	1932		Arsenite/antimonite pump-driving ATPase ArsA (EC 3.6.3.16)	FIG00003088	PLF_2251_00006908	PGF_08102229	GO:0015446|arsenite-transmembrane transporting ATPase activity	3.6.3.16|Arsenite-transporting ATPase	
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3460				5265	5594	-	330		Asenic metallochaperone ArsD, transfers trivalent metalloids to ArsAB pump	FIG00003912	PLF_2251_00006911	PGF_02772315			
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3461				5603	5734	+	132		hypothetical protein		PLF_2251_00014045	PGF_04522601			
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3462				5919	6317	+	399		Arsenical resistance operon repressor	FIG01124301	PLF_2251_00006909	PGF_00065208			
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3463				6500	6931	+	432		Arsenate reductase (EC 1.20.4.4) thioredoxin-coupled, LMWP family	FIG00000770	PLF_2251_00005489	PGF_01899098			
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	CDS	fig|1526048.3.peg.3464				7014	7919	-	906		Arsenite methyltransferase (EC 2.1.1.137)	FIG01306690	PLF_2251_00006912	PGF_00065255	GO:0030791|arsenite methyltransferase activity	2.1.1.137|Arsenite methyltransferase	
1526048.3	Haloferax sp. Q22	LOEP01000044	PATRIC	repeat_region	fig|1526048.3.repeat.23				7930	8063	+	134		repeat region						
1526048.3	Haloferax sp. Q22	LOEP01000045	PATRIC	CDS	fig|1526048.3.peg.3466				211	1119	-	909		hypothetical protein	FIG00638284	PLF_2251_00012189	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000045	PATRIC	CDS	fig|1526048.3.peg.3467				1181	1315	+	135		hypothetical protein		PLF_2251_00014472	PGF_06250905			
1526048.3	Haloferax sp. Q22	LOEP01000045	PATRIC	CDS	fig|1526048.3.peg.3468				1456	2412	+	957		Copper-containing nitrite reductase (EC 1.7.2.1)	FIG00008958	PLF_2251_00012074	PGF_00419596	GO:0050421|nitrite reductase (NO-forming) activity	1.7.2.1|Nitrite reductase (NO-forming)	00910|Nitrogen metabolism
1526048.3	Haloferax sp. Q22	LOEP01000045	PATRIC	CDS	fig|1526048.3.peg.3469				2503	2757	+	255		hypothetical protein		PLF_2251_00014362	PGF_04679684			
1526048.3	Haloferax sp. Q22	LOEP01000046	PATRIC	CDS	fig|1526048.3.peg.3470				79	954	-	876		hypothetical protein		PLF_2251_00003912	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000046	PATRIC	CDS	fig|1526048.3.peg.3471				951	1391	-	441		hypothetical protein		PLF_2251_00003936	PGF_00356418			
1526048.3	Haloferax sp. Q22	LOEP01000046	PATRIC	CDS	fig|1526048.3.peg.3472				1560	1820	-	261		hypothetical protein		PLF_2251_00006216	PGF_01852476			
1526048.3	Haloferax sp. Q22	LOEP01000046	PATRIC	CDS	fig|1526048.3.peg.3473				1855	2034	+	180		hypothetical protein		PLF_2251_00005051	PGF_01831279			
1526048.3	Haloferax sp. Q22	LOEP01000046	PATRIC	CDS	fig|1526048.3.peg.3474				2111	2224	-	114		hypothetical protein		PLF_2251_00013839	PGF_04666198			
1526048.3	Haloferax sp. Q22	LOEP01000046	PATRIC	CDS	fig|1526048.3.peg.3475				2265	2438	-	174		hypothetical protein		PLF_2251_00011077	PGF_01829406			
1526048.3	Haloferax sp. Q22	LOEP01000046	PATRIC	CDS	fig|1526048.3.peg.3476				2633	2902	-	270		hypothetical protein		PLF_2251_00003649	PGF_01830841			
1526048.3	Haloferax sp. Q22	LOEP01000047	PATRIC	rRNA	fig|1526048.3.rna.42				368	1311	+	944		SSU rRNA # 16S rRNA, small subunit ribosomal RNA - 3 prime truncation						
1526048.3	Haloferax sp. Q22	LOEP01000048	PATRIC	rRNA	fig|1526048.3.rna.43				1	938	-	938		LSU rRNA # 23S rRNA, large subunit ribosomal RNA - 3 prime truncation						
1526048.3	Haloferax sp. Q22	LOEP01000048	PATRIC	tRNA	fig|1526048.3.rna.44				1161	1232	-	72		tRNA-Ala-TGC						
1526048.3	Haloferax sp. Q22	LOEP01000048	PATRIC	rRNA	fig|1526048.3.rna.45				1329	1832	-	504		SSU rRNA # 16S rRNA, small subunit ribosomal RNA - 5 prime truncation						
1526048.3	Haloferax sp. Q22	LOEP01000049	PATRIC	rRNA	fig|1526048.3.rna.46				290	2177	-	1888		LSU rRNA # 23S rRNA, large subunit ribosomal RNA - 5 prime truncation						
1526048.3	Haloferax sp. Q22	LOEP01000050	PATRIC	CDS	fig|1526048.3.peg.3762				2	1207	+	1206		Transposase	FIG01306568	PLF_2251_00007003	PGF_09978608			
1526048.3	Haloferax sp. Q22	LOEP01000051	PATRIC	CDS	fig|1526048.3.peg.3763				126	830	-	705		hypothetical protein	FIG00638284	PLF_2251_00012353	PGF_06187331			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3764				123	467	+	345		hypothetical protein		PLF_2251_00003912	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3765				472	732	-	261		hypothetical protein		PLF_2251_00014679	PGF_06361232			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3766				1016	1936	-	921		UDP-glucose 4-epimerase (EC 5.1.3.2)	FIG00022300	PLF_2251_00000011	PGF_01033123	GO:0003978|UDP-glucose 4-epimerase activity	5.1.3.2|UDP-glucose 4-epimerase	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3767				2078	2614	+	537		hypothetical protein		PLF_2251_00017704	PGF_00115724			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3768				2962	3084	+	123		hypothetical protein		PLF_2251_00015044	PGF_06562889			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	repeat_region	fig|1526048.3.repeat.24				3084	4398	+	1315		repeat region						
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3769				3099	4397	+	1299		Transposase		PLF_2251_00002728	PGF_09978608			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3770				4484	5500	-	1017		hypothetical protein		PLF_2251_00009939	PGF_01834052			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3771				5552	5746	+	195		hypothetical protein		PLF_2251_00013729	PGF_06072906			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3772				5916	6938	+	1023		hypothetical protein	FIG00638284	PLF_2251_00013367	PGF_04375272			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3773				7058	7729	-	672		hypothetical protein		PLF_2251_00014011	PGF_05136240			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3774				7816	8424	+	609		hypothetical protein		PLF_2251_00010080	PGF_01828559			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3775				8912	10315	+	1404		archaeal ATPase, fused to C-terminal DUF234 domain		PLF_2251_00012102	PGF_01124892			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3776				10414	10671	+	258		hypothetical protein		PLF_2251_00003973	PGF_01830920			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3777				10740	10988	-	249		hypothetical protein		PLF_2251_00009334	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3778				11072	11239	-	168		hypothetical protein		PLF_2251_00003628	PGF_02944263			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3779				11496	14828	+	3333		hypothetical protein	FIG00638284	PLF_2251_00004243	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3780				14908	15681	+	774		hypothetical protein		PLF_2251_00004545	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3781				15816	16019	+	204		hypothetical protein		PLF_2251_00013537	PGF_05214774			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3782				16025	16198	-	174		hypothetical protein		PLF_2251_00011081	PGF_01829410			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3783				16418	16774	+	357		hypothetical protein		PLF_2251_00012787	PGF_05160985			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3784				16771	17217	+	447		hypothetical protein		PLF_2251_00012901	PGF_06092717			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3785				17236	17895	-	660		hypothetical protein		PLF_2251_00003980	PGF_01830925			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3786				17998	18336	+	339		hypothetical protein		PLF_2251_00008071	PGF_01832984			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3787				18378	18566	-	189		hypothetical protein		PLF_2251_00005986	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3788				18556	18684	-	129		hypothetical protein		PLF_2251_00013826	PGF_05977795			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3789				18774	19010	+	237		hypothetical protein		PLF_2251_00005935	PGF_01831718			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3790				19007	19360	+	354		hypothetical protein		PLF_2251_00005936	PGF_01860198			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3791				20056	20151	+	96		hypothetical protein		PLF_2251_00013595	PGF_04968388			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3792				20481	20609	-	129		hypothetical protein		PLF_2251_00012671	PGF_06489768			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3793				20646	21338	+	693		hypothetical protein		PLF_2251_00013357	PGF_01831194			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3794				21574	22959	+	1386		archaeal ATPase, fused to C-terminal DUF234 domain	FIG00054476	PLF_2251_00003314	PGF_01124892			
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	CDS	fig|1526048.3.peg.3795				23153	23731	-	579		Alkaline phosphatase (EC 3.1.3.1)	FIG00000766	PLF_2251_00004164	PGF_00040141	GO:0004035|alkaline phosphatase activity	3.1.3.1|Alkaline phosphatase	00627|1,4-Dichlorobenzene degradation;00790|Folate biosynthesis
1526048.3	Haloferax sp. Q22	LOEP01000052	PATRIC	repeat_region	fig|1526048.3.repeat.25				23740	23848	+	109		repeat region						
1526048.3	Haloferax sp. Q22	LOEP01000053	PATRIC	CDS	fig|1526048.3.peg.3796				77	595	-	519		hypothetical protein		PLF_2251_00013940	PGF_05169797			
1526048.3	Haloferax sp. Q22	LOEP01000053	PATRIC	CDS	fig|1526048.3.peg.3797				588	1925	-	1338		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	FIG00000477	PLF_2251_00008288	PGF_03084064	GO:0009007|site-specific DNA-methyltransferase (adenine-specific) activity	2.1.1.72|Site-specific DNA-methyltransferase (adenine-specific)	
1526048.3	Haloferax sp. Q22	LOEP01000054	PATRIC	CDS	fig|1526048.3.peg.3798				22	1014	-	993		hypothetical protein	FIG00638284	PLF_2251_00017036	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3799				282	1097	+	816		hypothetical protein		PLF_2251_00010023	PGF_00860267			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3800				1394	1594	-	201		hypothetical protein		PLF_2251_00014868	PGF_06336788			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3801				1670	2599	+	930		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	FIG00031250	PLF_2251_00000638	PGF_00012987	GO:0004617|phosphoglycerate dehydrogenase activity	1.1.1.95|Phosphoglycerate dehydrogenase	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3802				2681	3565	-	885		hypothetical protein	FIG00638284	PLF_2251_00002134	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3803				3597	3776	-	180		hypothetical protein		PLF_2251_00012628	PGF_06063725			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3804				3883	4899	+	1017		hypothetical protein	FIG01260980	PLF_2251_00009486	PGF_00222436			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3805				4892	5176	+	285		hypothetical protein		PLF_2251_00012401	PGF_02481171			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3806				5450	7240	-	1791		RNase L inhibitor	FIG00047828	PLF_2251_00000411	PGF_00046769			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3807				7355	8413	+	1059		hypothetical protein	FIG00638284	PLF_2251_00012099	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3808				8713	9291	-	579		hypothetical protein		PLF_2251_00014279	PGF_06056391			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	repeat_region	fig|1526048.3.repeat.26				9562	9756	+	195		repeat region						
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3809				9693	10124	+	432		hypothetical protein		PLF_2251_00015903	PGF_00971365			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3810				10121	11395	+	1275		transposase and inactivated derivatives		PLF_2251_00005009	PGF_00414027			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3811				11446	11595	+	150		hypothetical protein		PLF_2251_00013052	PGF_06566729			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3812				11672	11836	+	165		hypothetical protein		PLF_2251_00013806	PGF_05164935			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3813				11954	12832	-	879		Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	FIG00026006	PLF_2251_00011953	PGF_00054480	GO:0008177|succinate dehydrogenase (ubiquinone) activity	1.3.5.1|Succinate dehydrogenase (quinone)	00020|Citrate cycle (TCA cycle);00190|Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3814				12832	13158	-	327		hypothetical protein		PLF_2251_00010457	PGF_01828836			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3815				13410	14594	+	1185		C4-dicarboxylate transporter/malic acid transport protein		PLF_2251_00013495	PGF_00841078			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3816				14651	15124	+	474		hypothetical protein	FIG01258694	PLF_2251_00010200	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3817				15167	16342	-	1176		Cystathionine gamma-synthase (EC 2.5.1.48)	FIG00001346	PLF_2251_00002504	PGF_01745391	GO:0003962|cystathionine gamma-synthase activity	2.5.1.48|Cystathionine gamma-synthase	00270|Cysteine and methionine metabolism;00450|Selenoamino acid metabolism;00920|Sulfur metabolism
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3818				16448	16573	-	126		hypothetical protein		PLF_2251_00014301	PGF_05598358			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3819				16579	16812	-	234		hypothetical protein		PLF_2251_00001456	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3820				17071	17538	+	468		hypothetical protein		PLF_2251_00010530	PGF_01828896			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3821				17741	19108	+	1368		hypothetical protein	FIG00638284	PLF_2251_00001428	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3822				19326	20630	-	1305		Proton/glutamate symporter @ Sodium/glutamate symporter	FIG00008055	PLF_2251_00003612	PGF_04805734			
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	repeat_region	fig|1526048.3.repeat.27				20914	21659	+	746		repeat region						
1526048.3	Haloferax sp. Q22	LOEP01000055	PATRIC	CDS	fig|1526048.3.peg.3823				20974	21651	+	678		hypothetical protein		PLF_2251_00003909	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000056	PATRIC	CDS	fig|1526048.3.peg.3824				55	276	-	222		hypothetical protein		PLF_2251_00013450	PGF_04768124			
1526048.3	Haloferax sp. Q22	LOEP01000056	PATRIC	CDS	fig|1526048.3.peg.3825				301	426	+	126		hypothetical protein		PLF_2251_00013014	PGF_04239788			
1526048.3	Haloferax sp. Q22	LOEP01000056	PATRIC	CDS	fig|1526048.3.peg.3826				438	1727	-	1290		hypothetical protein		PLF_2251_00001052	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000056	PATRIC	CDS	fig|1526048.3.peg.3827				1873	2541	+	669		hypothetical protein		PLF_2251_00015925	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000056	PATRIC	CDS	fig|1526048.3.peg.3828				2538	3599	+	1062		hypothetical protein		PLF_2251_00001051	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000056	PATRIC	CDS	fig|1526048.3.peg.3829				3656	4873	+	1218		hypothetical protein	FIG00638284	PLF_2251_00016569	PGF_00159459			
1526048.3	Haloferax sp. Q22	LOEP01000056	PATRIC	CDS	fig|1526048.3.peg.3830				4849	5406	-	558		hypothetical protein	FIG00638284	PLF_2251_00004534	PGF_00390234			
1526048.3	Haloferax sp. Q22	LOEP01000056	PATRIC	CDS	fig|1526048.3.peg.3831				5450	6424	-	975		putative NAD(P)H-dependent xylose reductase		PLF_2251_00016666	PGF_08161546			
