query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
3300025121_assembled_Ga0208375_1000150169	Ga0208375_1000150_1955	100	252	252	0	0	0	252	100	1	252	253	99	99	13	264	264	0	526	1354
3300025121_assembled_Ga0208375_100015017	Ga0208375_1000150_105	100	719	719	0	0	0	719	100	1	719	720	99	99	1	719	719	0	1463	3787
3300025121_assembled_Ga0208375_1000150170	Ga0208375_1000150_1958	100	39	39	0	0	0	39	100	1	39	40	98	98	1	39	39	3.84e-24	78.6	192
3300025121_assembled_Ga0208375_1000150171	Ga0208375_1000150_1968	100	260	260	0	0	0	260	100	1	260	261	99	99	1	260	260	0	524	1350
3300025121_assembled_Ga0208375_1000150172	Ga0208375_1000150_1974	100	134	134	0	0	0	134	100	1	134	135	99	99	1	134	134	4.9e-100	277	708
3300025121_assembled_Ga0208375_1000150173	Ga0208375_1000150_1975	100	43	43	0	0	0	43	100	1	43	44	98	98	1	43	43	6.96e-28	88.2	217
3300025121_assembled_Ga0208375_1000150174	Ga0208375_1000150_1987	100	233	233	0	0	0	233	100	1	233	234	99	99	7	239	239	7.02e-178	482	1241
3300025121_assembled_Ga0208375_1000150175	Ga0208375_1000150_1990	100	98	98	0	0	0	98	100	1	98	99	99	99	7	104	104	1.11e-70	200	509
3300025121_assembled_Ga0208375_1000150176	Ga0208375_1000150_1993	100	53	53	0	0	0	53	100	1	53	54	98	98	1	53	53	4.03e-36	109	273
3300025121_assembled_Ga0208375_1000150177	Ga0208375_1000150_2002	100	177	177	0	0	0	177	100	1	177	178	99	99	1	177	177	6.84e-131	358	920
3300025121_assembled_Ga0208375_1000150178	Ga0208375_1000150_2008	100	103	103	0	0	0	103	100	1	103	104	99	99	6	108	108	5.36e-75	211	538
3300025121_assembled_Ga0208375_1000150179	Ga0208375_1000150_2012	100	82	82	0	0	0	82	100	1	82	83	99	99	1	82	82	3.48e-58	167	423
3300025121_assembled_Ga0208375_100015018	Ga0208375_1000150_111	100	198	198	0	0	0	198	100	1	198	199	99	99	14	211	211	2.69e-147	402	1033
3300025121_assembled_Ga0208375_1000150180	Ga0208375_1000150_2083	100	118	118	0	0	0	118	100	1	118	119	99	99	18	135	135	2.27e-86	242	617
3300025121_assembled_Ga0208375_1000150181	Ga0208375_1000150_2034	100	239	239	0	0	0	239	100	1	239	240	99	99	11	249	249	4.5e-180	488	1257
3300025121_assembled_Ga0208375_1000150182	Ga0208375_1000150_2042	100	137	137	0	0	0	137	100	1	137	138	99	99	1	137	137	5.15e-104	287	735
3300025121_assembled_Ga0208375_1000150183	Ga0208375_1000150_2047	100	35	35	0	0	0	35	100	1	35	35	100	100	1	35	35	3.95e-22	73.2	178
3300025121_assembled_Ga0208375_100015019	Ga0208375_1000150_113	100	50	50	0	0	0	50	100	1	50	51	98	98	5	54	54	3.7e-32	99.4	246
3300025121_assembled_Ga0208375_10001502	Ga0208375_1000150_15	100	104	104	0	0	0	104	100	1	104	105	99	99	1	104	104	4.03e-75	212	539
3300025121_assembled_Ga0208375_100015020	Ga0208375_1000150_115	100	53	53	0	0	0	53	100	1	53	54	98	98	1	53	53	1.76e-34	105	262
3300025121_assembled_Ga0208375_100015021	Ga0208375_1000150_124	100	177	177	0	0	0	177	100	1	177	178	99	99	1	177	177	7.02e-129	353	907
3300025121_assembled_Ga0208375_100015022	Ga0208375_1000150_128	100	45	45	0	0	0	45	100	1	45	46	98	98	3	47	47	1.14e-28	90.5	223
3300025121_assembled_Ga0208375_100015023	Ga0208375_1000150_132	100	56	56	0	0	0	56	100	1	56	57	98	98	34	89	89	3.74e-38	115	289
3300025121_assembled_Ga0208375_100015024	Ga0208375_1000150_137	100	100	100	0	0	0	100	100	1	100	101	99	99	1	100	100	5.72e-69	196	497
3300025121_assembled_Ga0208375_100015025	Ga0208375_1000150_140	100	105	105	0	0	0	105	100	1	105	106	99	99	22	126	126	3.84e-76	215	547
3300025121_assembled_Ga0208375_100015026	Ga0208375_1000150_145	100	62	62	0	0	0	62	100	1	62	63	98	98	7	68	68	4.26e-44	130	327
3300025121_assembled_Ga0208375_100015027	Ga0208375_1000150_149	100	50	50	0	0	0	50	100	1	50	51	98	98	1	50	50	1.53e-33	102	255
3300025121_assembled_Ga0208375_100015028	Ga0208375_1000150_173	100	525	525	0	0	0	525	100	1	525	526	99	99	1	525	525	0	1087	2811
3300025121_assembled_Ga0208375_100015029	Ga0208375_1000150_180	100	62	62	0	0	0	62	100	1	62	63	98	98	3	64	64	5.79e-42	125	313
3300025121_assembled_Ga0208375_10001503	Ga0208375_1000150_19	100	121	121	0	0	0	121	100	1	121	122	99	99	4	124	124	1.61e-84	237	604
3300025121_assembled_Ga0208375_100015030	Ga0208375_1000150_189	100	72	72	0	0	0	72	100	1	72	73	99	99	1	72	72	1.38e-51	150	378
3300025121_assembled_Ga0208375_100015031	Ga0208375_1000150_193	100	109	109	0	0	0	109	100	1	109	110	99	99	5	113	113	6.98e-80	224	571
3300025121_assembled_Ga0208375_100015032	Ga0208375_1000150_201	100	104	104	0	0	0	104	100	1	104	105	99	99	1	104	104	5.75e-77	216	551
3300025121_assembled_Ga0208375_100015033	Ga0208375_1000150_216	100	313	313	0	0	0	313	100	1	313	314	99	99	19	331	331	0	649	1675
3300025121_assembled_Ga0208375_100015034	Ga0208375_1000150_220	100	121	121	0	0	0	121	100	1	121	122	99	99	36	156	156	1.7e-85	240	613
3300025121_assembled_Ga0208375_100015035	Ga0208375_1000150_223	100	53	53	0	0	0	53	100	1	53	54	98	98	1	53	53	7.79e-36	108	271
3300025121_assembled_Ga0208375_100015036	Ga0208375_1000150_225	100	43	43	0	0	0	43	100	1	43	44	98	98	1	43	43	1.16e-28	90.1	222
3300025121_assembled_Ga0208375_100015037	Ga0208375_1000150_233	100	60	60	0	0	0	60	100	1	60	61	98	98	24	83	83	2.79e-40	121	303
3300025121_assembled_Ga0208375_100015038	Ga0208375_1000150_235	100	32	32	0	0	0	32	100	1	32	33	97	97	1	32	32	1.3e-16	58.9	141
3300025121_assembled_Ga0208375_100015039	Ga0208375_1000150_245	100	304	304	0	0	0	304	100	1	304	305	99	99	24	327	327	0	608	1567
3300025121_assembled_Ga0208375_10001504	Ga0208375_1000150_21	100	28	28	0	0	0	28	100	1	28	29	97	97	29	56	56	3.49e-18	63.2	152
3300025121_assembled_Ga0208375_100015040	Ga0208375_1000150_264	100	486	486	0	0	0	486	100	1	486	487	99	99	13	498	498	0	1008	2606
3300025121_assembled_Ga0208375_100015041	Ga0208375_1000150_277	100	196	196	0	0	0	196	100	1	196	197	99	99	30	225	225	1.11e-146	401	1030
3300025121_assembled_Ga0208375_100015042	Ga0208375_1000150_280	100	88	88	0	0	0	88	100	1	88	89	99	99	17	104	104	5.74e-64	183	464
3300025121_assembled_Ga0208375_100015043	Ga0208375_1000150_293	100	342	342	0	0	0	342	100	1	342	343	99	99	1	342	342	0	701	1808
3300025121_assembled_Ga0208375_100015044	Ga0208375_1000150_296	100	99	99	0	0	0	99	100	1	99	100	99	99	89	187	187	5.19e-72	206	525
3300025121_assembled_Ga0208375_100015045	Ga0208375_1000150_300	100	113	113	0	0	0	113	100	1	113	114	99	99	14	126	126	1.05e-82	232	591
3300025121_assembled_Ga0208375_100015046	Ga0208375_1000150_306	100	134	134	0	0	0	134	100	1	134	135	99	99	30	163	163	8.66e-101	280	716
3300025121_assembled_Ga0208375_100015047	Ga0208375_1000150_311	100	135	135	0	0	0	135	100	1	135	136	99	99	1	135	135	1.35e-101	281	719
3300025121_assembled_Ga0208375_100015048	Ga0208375_1000150_314	100	78	78	0	0	0	78	100	1	78	79	99	99	13	90	90	4.31e-55	159	403
3300025121_assembled_Ga0208375_100015049	Ga0208375_1000150_316	100	46	46	0	0	0	46	100	1	46	47	98	98	23	68	68	1.28e-30	95.9	237
3300025121_assembled_Ga0208375_10001505	Ga0208375_1000150_23	100	51	51	0	0	0	51	100	1	51	52	98	98	9	59	59	2.74e-33	102	254
3300025121_assembled_Ga0208375_100015050	Ga0208375_1000150_321	100	67	67	0	0	0	67	100	1	67	68	99	99	12	78	78	5.79e-50	145	367
3300025121_assembled_Ga0208375_100015051	Ga0208375_1000150_323	100	52	52	0	0	0	52	100	1	52	53	98	98	12	63	63	1.08e-31	98.6	244
3300025121_assembled_Ga0208375_100015052	Ga0208375_1000150_324	100	85	85	0	0	0	85	100	1	85	86	99	99	7	91	91	1.83e-61	176	446
3300025121_assembled_Ga0208375_100015053	Ga0208375_1000150_332	100	125	125	0	0	0	125	100	1	125	126	99	99	1	125	125	1.56e-94	262	670
3300025121_assembled_Ga0208375_100015054	Ga0208375_1000150_340	100	122	122	0	0	0	122	100	1	122	123	99	99	16	137	137	2.06e-92	257	657
3300025121_assembled_Ga0208375_100015055	Ga0208375_1000150_351	100	187	187	0	0	0	187	100	1	187	188	99	99	1	187	187	4.44e-142	387	995
3300025121_assembled_Ga0208375_100015056	Ga0208375_1000150_354	100	60	60	0	0	0	60	100	1	60	61	98	98	6	65	65	9.34e-40	119	298
3300025121_assembled_Ga0208375_100015057	Ga0208375_1000150_357	100	44	44	0	0	0	44	100	1	44	45	98	98	4	47	47	1.22e-26	85.1	209
3300025121_assembled_Ga0208375_100015058	Ga0208375_1000150_374	100	362	362	0	0	0	362	100	1	362	363	99	99	3	364	364	0	743	1917
3300025121_assembled_Ga0208375_100015059	Ga0208375_1000150_383	100	102	102	0	0	0	102	100	1	102	103	99	99	40	141	141	9.11e-74	209	533
3300025121_assembled_Ga0208375_10001506	Ga0208375_1000150_25	100	53	53	0	0	0	53	100	1	53	54	98	98	1	53	53	1.6e-34	105	262
3300025121_assembled_Ga0208375_100015060	Ga0208375_1000150_388	100	135	135	0	0	0	135	100	1	135	136	99	99	3	137	137	1.97e-100	278	711
3300025121_assembled_Ga0208375_100015061	Ga0208375_1000150_398	100	139	139	0	0	0	139	100	1	139	140	99	99	11	149	149	1.74e-103	286	733
3300025121_assembled_Ga0208375_100015062	Ga0208375_1000150_409	100	99	99	0	0	0	99	100	1	99	100	99	99	1	99	99	9.97e-72	202	515
3300025121_assembled_Ga0208375_100015063	Ga0208375_1000150_416	100	76	76	0	0	0	76	100	1	76	77	99	99	3	78	78	7.67e-53	153	387
3300025121_assembled_Ga0208375_100015064	Ga0208375_1000150_460	100	1176	1176	0	0	0	1176	100	1	1176	1177	99	99	2	1177	1177	0	2452	6354
3300025121_assembled_Ga0208375_100015065	Ga0208375_1000150_467	100	142	142	0	0	0	142	100	1	142	143	99	99	5	146	146	1.82e-107	296	759
3300025121_assembled_Ga0208375_100015066	Ga0208375_1000150_471	97.619	41	42	1	0	0	42	100	1	42	43	98	98	1	42	42	1.06e-25	82.4	202
3300025121_assembled_Ga0208375_100015067	Ga0208375_1000150_479	100	149	149	0	0	0	149	100	1	149	150	99	99	17	165	165	1.62e-110	305	782
3300025121_assembled_Ga0208375_100015068	Ga0208375_1000150_481	100	41	41	0	0	0	41	100	1	41	42	98	98	1	41	41	8.15e-26	82.8	203
3300025121_assembled_Ga0208375_100015069	Ga0208375_1000150_487	100	169	169	0	0	0	169	100	1	169	170	99	99	10	178	178	3.9e-122	336	862
3300025121_assembled_Ga0208375_10001507	Ga0208375_1000150_28	100	49	49	0	0	0	49	100	1	49	50	98	98	15	63	63	6.46e-32	99	245
3300025121_assembled_Ga0208375_100015070	Ga0208375_1000150_491	100	56	56	0	0	0	56	100	1	56	57	98	98	1	56	56	2.99e-37	112	281
3300025121_assembled_Ga0208375_100015071	Ga0208375_1000150_503	100	190	190	0	0	0	190	100	1	190	191	99	99	2	191	191	4.85e-137	375	963
3300025121_assembled_Ga0208375_100015072	Ga0208375_1000150_517	100	249	249	0	0	0	249	100	1	249	250	99	99	1	249	249	0	518	1335
3300025121_assembled_Ga0208375_100015073	Ga0208375_1000150_527	100	178	178	0	0	0	178	100	1	178	179	99	99	1	178	178	6.96e-127	348	894
3300025121_assembled_Ga0208375_100015074	Ga0208375_1000150_530	100	93	93	0	0	0	93	100	1	93	94	99	99	1	93	93	2.69e-63	181	459
3300025121_assembled_Ga0208375_100015075	Ga0208375_1000150_532	100	31	31	0	0	0	31	100	1	31	32	97	97	1	31	31	3.96e-18	62.8	151
3300025121_assembled_Ga0208375_100015076	Ga0208375_1000150_537	100	71	71	0	0	0	71	100	1	71	72	99	99	17	87	87	2.73e-53	154	390
3300025121_assembled_Ga0208375_100015077	Ga0208375_1000150_544	100	79	79	0	0	0	79	100	1	79	80	99	99	1	79	79	1.16e-57	166	419
3300025121_assembled_Ga0208375_100015078	Ga0208375_1000150_3332	100	424	424	0	0	0	424	100	1	424	425	99	99	18	441	441	0	858	2217
3300025121_assembled_Ga0208375_100015079	Ga0208375_1000150_3316	100	306	306	0	0	0	306	100	1	306	307	99	99	26	331	331	0	622	1603
3300025121_assembled_Ga0208375_10001508	Ga0208375_1000150_32	97.297	36	37	1	0	0	37	100	1	37	38	97	97	1	37	37	2.07e-22	73.9	180
3300025121_assembled_Ga0208375_100015080	Ga0208375_1000150_3307	100	843	843	0	0	0	843	100	1	843	844	99	99	1	843	843	0	1688	4371
3300025121_assembled_Ga0208375_100015081	Ga0208375_1000150_3269	100	305	305	0	0	0	305	100	1	305	306	99	99	1	305	305	0	632	1629
3300025121_assembled_Ga0208375_100015082	Ga0208375_1000150_3250	100	64	64	0	0	0	64	100	1	64	65	98	98	4	67	67	1.46e-44	131	330
3300025121_assembled_Ga0208375_100015083	Ga0208375_1000150_3246	100	163	163	0	0	0	163	100	1	163	164	99	99	4	166	166	2.54e-119	328	841
3300025121_assembled_Ga0208375_100015084	Ga0208375_1000150_3236	100	189	189	0	0	0	189	100	1	189	190	99	99	9	197	197	3.26e-136	373	958
3300025121_assembled_Ga0208375_100015085	Ga0208375_1000150_3222	100	938	938	0	0	0	938	100	1	938	939	99	99	2	939	939	0	1894	4907
3300025121_assembled_Ga0208375_100015086	Ga0208375_1000150_3183	100	637	637	0	0	0	637	100	1	637	638	99	99	8	644	644	0	1305	3378
3300025121_assembled_Ga0208375_100015087	Ga0208375_1000150_3152	100	502	502	0	0	0	502	100	1	502	503	99	99	40	541	541	0	996	2574
3300025121_assembled_Ga0208375_100015088	Ga0208375_1000150_3134	100	2043	2043	0	0	0	2043	100	1	2043	2044	99	99	9	2051	2051	0	4112	10664
3300025121_assembled_Ga0208375_100015089	Ga0208375_1000150_3049	100	242	242	0	0	0	242	100	1	242	243	99	99	9	250	250	0	493	1268
3300025121_assembled_Ga0208375_10001509	Ga0208375_1000150_44	100	305	305	0	0	0	305	100	1	305	306	99	99	4	308	308	0	636	1641
3300025121_assembled_Ga0208375_100015090	Ga0208375_1000150_3038	100	405	405	0	0	0	405	100	1	405	406	99	99	1	405	405	0	839	2167
3300025121_assembled_Ga0208375_100015091	Ga0208375_1000150_3024	100	164	164	0	0	0	164	100	1	164	165	99	99	29	192	192	7.97e-122	335	860
3300025121_assembled_Ga0208375_100015092	Ga0208375_1000150_3014	100	116	116	0	0	0	116	100	1	116	117	99	99	3	118	118	4.32e-80	225	574
3300025121_assembled_Ga0208375_100015093	Ga0208375_1000150_3012	100	168	168	0	0	0	168	100	1	168	169	99	99	1	168	168	2.16e-122	336	862
3300025121_assembled_Ga0208375_100015094	Ga0208375_1000150_3002	100	143	143	0	0	0	143	100	1	143	144	99	99	27	169	169	3.5e-102	284	727
3300025121_assembled_Ga0208375_100015095	Ga0208375_1000150_2996	100	332	332	0	0	0	332	100	1	332	333	99	99	19	350	350	0	682	1759
3300025121_assembled_Ga0208375_100015096	Ga0208375_1000150_2975	100	438	438	0	0	0	438	100	1	438	439	99	99	6	443	443	0	891	2303
3300025121_assembled_Ga0208375_100015097	Ga0208375_1000150_2956	100	37	37	0	0	0	37	100	1	37	38	97	97	19	55	55	2.94e-24	79	193
3300025121_assembled_Ga0208375_100015098	Ga0208375_1000150_2954	100	637	637	0	0	0	637	100	1	637	638	99	99	8	644	644	0	1303	3372
3300025121_assembled_Ga0208375_100015099	Ga0208375_1000150_2923	100	347	347	0	0	0	347	100	1	347	348	99	99	1	347	347	0	709	1829
3300023257_assembled_Ga0222658_10003321	Ga0222658_1000332_19	100	281	281	0	0	0	281	100	24	304	305	92	92	1	281	281	0	571	1472
3300023257_assembled_Ga0222658_100033210	Ga0222658_1000332_156	100	162	162	0	0	0	162	100	1	162	163	99	99	9	170	170	1.19e-118	325	833
3300023257_assembled_Ga0222658_100033211	Ga0222658_1000332_159	100	98	98	0	0	0	98	100	1	98	99	99	99	3	100	100	2.28e-70	197	502
3300023257_assembled_Ga0222658_100033212	Ga0222658_1000332_164	100	100	100	0	0	0	100	100	1	100	101	99	99	3	102	102	1.29e-73	206	524
3300023257_assembled_Ga0222658_100033213	Ga0222658_1000332_172	100	168	168	0	0	0	168	100	1	168	169	99	99	7	174	174	1.59e-122	335	859
3300023257_assembled_Ga0222658_100033214	Ga0222658_1000332_184	99.533	213	214	1	0	0	214	100	1	214	215	99	99	1	214	214	8.24e-156	423	1087
3300023257_assembled_Ga0222658_100033215	Ga0222658_1000332_194	100	186	186	0	0	0	186	100	1	186	187	99	99	1	186	186	1.03e-137	375	962
3300023257_assembled_Ga0222658_100033216	Ga0222658_1000332_208	100	311	311	0	0	0	311	100	1	311	312	99	99	1	311	311	0	636	1640
3300023257_assembled_Ga0222658_100033217	Ga0222658_1000332_212	100	73	73	0	0	0	73	100	1	73	74	99	99	11	83	83	3.05e-49	142	359
3300023257_assembled_Ga0222658_100033218	Ga0222658_1000332_216	100	96	96	0	0	0	96	100	1	96	97	99	99	11	106	106	9.86e-67	189	479
3300023257_assembled_Ga0222658_100033219	Ga0222658_1000332_229	100	276	276	0	0	0	276	100	1	276	277	99	99	1	276	276	0	543	1400
3300023257_assembled_Ga0222658_10003322	Ga0222658_1000332_42	100	435	435	0	0	0	435	100	1	435	436	99	99	1	435	435	0	868	2243
3300023257_assembled_Ga0222658_100033220	Ga0222658_1000332_683	100	171	171	0	0	0	171	100	1	171	172	99	99	1	171	171	3.93e-129	352	903
3300023257_assembled_Ga0222658_100033221	Ga0222658_1000332_677	100	131	131	0	0	0	131	100	1	131	132	99	99	1	131	131	5.43e-91	252	644
3300023257_assembled_Ga0222658_100033222	Ga0222658_1000332_670	100	208	208	0	0	0	208	100	1	208	209	99	99	2	209	209	8.85e-154	417	1072
3300023257_assembled_Ga0222658_100033223	Ga0222658_1000332_289	100	598	598	0	0	0	598	100	1	598	599	99	99	11	608	608	0	1222	3163
3300023257_assembled_Ga0222658_100033224	Ga0222658_1000332_290	100	42	42	0	0	0	42	100	1	42	43	98	98	1	42	42	1.17e-25	80.9	198
3300023257_assembled_Ga0222658_100033225	Ga0222658_1000332_298	100	200	200	0	0	0	200	100	1	200	201	99	99	4	203	203	1.26e-142	389	998
3300023257_assembled_Ga0222658_100033226	Ga0222658_1000332_312	100	51	51	0	0	0	51	100	1	51	52	98	98	18	68	68	5.25e-34	102	255
3300023257_assembled_Ga0222658_100033227	Ga0222658_1000332_317	100	114	114	0	0	0	114	100	1	114	115	99	99	15	128	128	2.85e-81	227	578
3300023257_assembled_Ga0222658_100033228	Ga0222658_1000332_573	100	209	209	0	0	0	209	100	1	209	210	99	99	13	221	221	1.26e-159	432	1112
3300023257_assembled_Ga0222658_100033229	Ga0222658_1000332_563	100	37	37	0	0	0	37	100	1	37	38	97	97	3	39	39	2e-23	74.7	182
3300023257_assembled_Ga0222658_10003323	Ga0222658_1000332_45	100	70	70	0	0	0	70	100	1	70	71	99	99	1	70	70	1.37e-47	138	347
3300023257_assembled_Ga0222658_100033230	Ga0222658_1000332_560	100	512	512	0	0	0	512	100	1	512	513	99	99	1	512	512	0	1055	2728
3300023257_assembled_Ga0222658_100033231	Ga0222658_1000332_535	100	134	134	0	0	0	134	100	1	134	135	99	99	9	142	142	3.48e-99	273	699
3300023257_assembled_Ga0222658_100033232	Ga0222658_1000332_528	100	39	39	0	0	0	39	100	1	39	40	98	98	1	39	39	6.27e-25	79	193
3300023257_assembled_Ga0222658_100033233	Ga0222658_1000332_527	100	100	100	0	0	0	100	100	1	100	101	99	99	1	100	100	6.7e-71	199	506
3300023257_assembled_Ga0222658_100033234	Ga0222658_1000332_522	100	35	35	0	0	0	35	100	1	35	36	97	97	1	35	35	9.52e-22	70.5	171
3300023257_assembled_Ga0222658_100033235	Ga0222658_1000332_519	100	42	42	0	0	0	42	100	1	42	43	98	98	4	45	45	2.78e-25	80.1	196
3300023257_assembled_Ga0222658_100033236	Ga0222658_1000332_514	100	155	155	0	0	0	155	100	1	155	156	99	99	4	158	158	5.64e-118	322	826
3300023257_assembled_Ga0222658_100033237	Ga0222658_1000332_509	100	241	241	0	0	0	241	100	1	241	242	99	99	2	242	242	0	499	1286
3300023257_assembled_Ga0222658_100033238	Ga0222658_1000332_498	100	56	56	0	0	0	56	100	1	56	57	98	98	4	59	59	3.64e-37	110	276
3300023257_assembled_Ga0222658_100033239	Ga0222658_1000332_497	100	63	63	0	0	0	63	100	1	63	64	98	98	1	63	63	2.34e-42	124	311
3300023257_assembled_Ga0222658_10003324	Ga0222658_1000332_51	100	148	148	0	0	0	148	100	1	148	149	99	99	1	148	148	5.16e-105	289	740
3300023257_assembled_Ga0222658_100033240	Ga0222658_1000332_493	100	97	97	0	0	0	97	100	1	97	98	99	99	3	99	99	1.62e-68	193	490
3300023257_assembled_Ga0222658_100033241	Ga0222658_1000332_487	100	128	128	0	0	0	128	100	1	128	129	99	99	4	131	131	7.29e-91	252	643
3300023257_assembled_Ga0222658_100033242	Ga0222658_1000332_480	100	60	60	0	0	0	60	100	1	60	61	98	98	1	60	60	2.6900000000000002e-43	126	317
3300023257_assembled_Ga0222658_100033243	Ga0222658_1000332_476	100	82	82	0	0	0	82	100	1	82	83	99	99	1	82	82	1.57e-56	161	408
3300023257_assembled_Ga0222658_100033244	Ga0222658_1000332_471	100	62	62	0	0	0	62	100	1	62	63	98	98	4	65	65	4.33e-42	124	310
3300023257_assembled_Ga0222658_100033245	Ga0222658_1000332_468	95.833	23	24	1	0	0	24	100	8	31	32	75	75	1	24	24	3.11e-13	48.5	114
3300023257_assembled_Ga0222658_10003325	Ga0222658_1000332_61	100	172	172	0	0	0	172	100	1	172	173	99	99	1	172	172	1.34e-128	350	899
3300023257_assembled_Ga0222658_10003326	Ga0222658_1000332_72	100	248	248	0	0	0	248	100	1	248	249	99	99	8	255	255	0	508	1309
3300023257_assembled_Ga0222658_10003327	Ga0222658_1000332_127	100	1249	1249	0	0	0	1249	100	1	1249	1250	99	99	10	1258	1258	0	2523	6539
3300023257_assembled_Ga0222658_10003328	Ga0222658_1000332_133	100	131	131	0	0	0	131	100	1	131	132	99	99	59	189	189	9.44e-93	259	661
3300023257_assembled_Ga0222658_10003329	Ga0222658_1000332_144	100	102	102	0	0	0	102	100	1	102	103	99	99	19	120	120	1.81e-71	201	512
3300022890_assembled_Ga0222667_10001601	Ga0222667_1000160_1518	100	93	93	0	0	0	93	100	1	93	93	100	100	11	103	103	1.87e-65	186	471
3300022890_assembled_Ga0222667_100016010	Ga0222667_1000160_1433	99.533	213	214	1	0	0	214	100	1	214	215	99	99	1	214	214	1.22e-155	423	1087
3300022890_assembled_Ga0222667_100016011	Ga0222667_1000160_1421	100	168	168	0	0	0	168	100	1	168	169	99	99	7	174	174	2.36e-122	335	859
3300022890_assembled_Ga0222667_100016012	Ga0222667_1000160_1413	100	100	100	0	0	0	100	100	1	100	101	99	99	3	102	102	1.92e-73	206	524
3300022890_assembled_Ga0222667_100016013	Ga0222667_1000160_1408	100	98	98	0	0	0	98	100	1	98	99	99	99	3	100	100	3.38e-70	197	502
3300022890_assembled_Ga0222667_100016014	Ga0222667_1000160_1405	100	162	162	0	0	0	162	100	1	162	163	99	99	9	170	170	1.77e-118	325	833
3300022890_assembled_Ga0222667_100016015	Ga0222667_1000160_1393	100	102	102	0	0	0	102	100	1	102	103	99	99	19	120	120	2.69e-71	201	512
3300022890_assembled_Ga0222667_100016016	Ga0222667_1000160_1382	100	131	131	0	0	0	131	100	1	131	132	99	99	59	189	189	1.4e-92	259	661
3300022890_assembled_Ga0222667_100016017	Ga0222667_1000160_1376	100	1249	1249	0	0	0	1249	100	1	1249	1250	99	99	10	1258	1258	0	2523	6539
3300022890_assembled_Ga0222667_100016018	Ga0222667_1000160_1321	100	248	248	0	0	0	248	100	1	248	249	99	99	8	255	255	0	508	1309
3300022890_assembled_Ga0222667_100016019	Ga0222667_1000160_1310	100	172	172	0	0	0	172	100	1	172	173	99	99	1	172	172	1.99e-128	350	899
3300022890_assembled_Ga0222667_10001602	Ga0222667_1000160_17	100	208	208	0	0	0	208	100	1	208	209	99	99	2	209	209	1.32e-153	417	1072
3300022890_assembled_Ga0222667_100016020	Ga0222667_1000160_1300	100	148	148	0	0	0	148	100	1	148	149	99	99	1	148	148	7.66e-105	289	740
3300022890_assembled_Ga0222667_100016021	Ga0222667_1000160_1294	100	70	70	0	0	0	70	100	1	70	71	99	99	1	70	70	2.04e-47	138	347
3300022890_assembled_Ga0222667_100016022	Ga0222667_1000160_1291	100	435	435	0	0	0	435	100	1	435	436	99	99	1	435	435	0	868	2243
3300022890_assembled_Ga0222667_100016023	Ga0222667_1000160_1268	100	594	594	0	0	0	594	100	1	594	595	99	99	1	594	594	0	1202	3111
3300022890_assembled_Ga0222667_100016024	Ga0222667_1000160_1233	100	219	219	0	0	0	219	100	1	219	220	99	99	1	219	219	1.73e-157	428	1100
3300022890_assembled_Ga0222667_100016025	Ga0222667_1000160_1225	100	33	33	0	0	0	33	100	1	33	34	97	97	8	40	40	5.67e-20	66.6	161
3300022890_assembled_Ga0222667_100016026	Ga0222667_1000160_1221	100	151	151	0	0	0	151	100	1	151	152	99	99	13	163	163	4.79e-111	305	782
3300022890_assembled_Ga0222667_100016027	Ga0222667_1000160_1213	100	164	164	0	0	0	164	100	1	164	165	99	99	1	164	164	1.18e-119	328	840
3300022890_assembled_Ga0222667_100016028	Ga0222667_1000160_1206	100	165	165	0	0	0	165	100	1	165	166	99	99	1	165	165	4.89e-116	319	817
3300022890_assembled_Ga0222667_100016029	Ga0222667_1000160_1200	100	113	113	0	0	0	113	100	1	113	114	99	99	1	113	113	2.24e-82	229	585
3300022890_assembled_Ga0222667_10001603	Ga0222667_1000160_24	100	131	131	0	0	0	131	100	1	131	132	99	99	1	131	131	8.07e-91	252	644
3300022890_assembled_Ga0222667_100016030	Ga0222667_1000160_1193	100	154	154	0	0	0	154	100	1	154	155	99	99	1	154	154	1.57e-113	311	798
3300022890_assembled_Ga0222667_100016031	Ga0222667_1000160_1185	100	30	30	0	0	0	30	100	1	30	31	97	97	1	30	30	7.94e-19	63.2	152
3300022890_assembled_Ga0222667_100016032	Ga0222667_1000160_1184	100	71	71	0	0	0	71	100	1	71	72	99	99	1	71	71	1.73e-48	140	354
3300022890_assembled_Ga0222667_100016033	Ga0222667_1000160_1179	100	182	182	0	0	0	182	100	1	182	183	99	99	2	183	183	3.63e-135	369	946
3300022890_assembled_Ga0222667_100016034	Ga0222667_1000160_1169	100	339	339	0	0	0	339	100	1	339	340	99	99	14	352	352	0	693	1789
3300022890_assembled_Ga0222667_100016035	Ga0222667_1000160_552	100	537	537	0	0	0	537	100	1	537	538	99	99	13	549	549	0	1080	2792
3300022890_assembled_Ga0222667_100016036	Ga0222667_1000160_569	100	364	364	0	0	0	364	100	1	364	365	99	99	3	366	366	0	742	1916
3300022890_assembled_Ga0222667_100016037	Ga0222667_1000160_575	100	86	86	0	0	0	86	100	1	86	87	99	99	2	87	87	2.54e-60	172	435
