# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000009.1	1461	1698	-	HEX32812.1			30S ribosomal protein S13	rpsM		ENG01_00145	238	78	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000042.1	1	861	+					ftsY		ENG01_00715	861		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000042.1	1	861	+	HEX32918.1			signal recognition particle-docking protein FtsY	ftsY		ENG01_00715	861	286	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000042.1	854	1690	+							ENG01_00720	837		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000042.1	854	1690	+	HEX32919.1			hypothetical protein			ENG01_00720	837	279	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000006.1	1	1690	-							ENG01_00105	1690		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000006.1	1	1690	-	HEX32804.1			DUF2341 domain-containing protein			ENG01_00105	1690	563	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000021.1	1	1202	+					gatD		ENG01_00330	1202		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000021.1	1	1202	+	HEX32843.1			Glu-tRNA(Gln) amidotransferase subunit GatD	gatD		ENG01_00330	1202	399	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000021.1	1199	1674	+							ENG01_00335	476		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000021.1	1199	1674	+	HEX32844.1			Glu-tRNA(Gln) amidotransferase GatDE subunit E			ENG01_00335	476	158	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000061.1	71	1651	-							ENG01_01040	1581		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000061.1	71	1651	-	HEX32981.1			hypothetical protein			ENG01_01040	1581	526	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000038.1	1	1472	-							ENG01_00620	1472		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000038.1	1	1472	-	HEX32899.1			phenylalanine--tRNA ligase subunit beta			ENG01_00620	1472	490	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000038.1	1460	1646	-					pheS		ENG01_00625	187		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000038.1	1460	1646	-	HEX32900.1			phenylalanine--tRNA ligase subunit alpha	pheS		ENG01_00625	187	61	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000049.1	103	1329	+							ENG01_00810	1227		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000049.1	103	1329	+	HEX32936.1			amidohydrolase			ENG01_00810	1227	408	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000080.1	1	1019	-							ENG01_01345	1019		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000080.1	1	1019	-	HEX33042.1			DUF853 family protein			ENG01_01345	1019	339	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000074.1	1	737	+							ENG01_01255	737		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000074.1	1	737	+	HEX33024.1			DNA polymerase II small subunit			ENG01_01255	737	244	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000074.1	734	1613	+							ENG01_01260	880		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000074.1	734	1613	+	HEX33025.1			DNA polymerase II large subunit			ENG01_01260	880	293	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000032.1	87	1127	+							ENG01_00505	1041		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000032.1	87	1127	+	HEX32878.1			IS630 family transposase			ENG01_00505	1041	346	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000032.1	1141	1606	-							ENG01_00510	466		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000032.1	1141	1606	-	HEX32879.1			IS3 family transposase			ENG01_00510	466	154	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000060.1	31	636	+					radA		ENG01_01025	606		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000060.1	31	636	+	HEX32978.1			DNA repair and recombination protein RadA	radA		ENG01_01025	606	201	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000060.1	637	867	-							ENG01_01030	231		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000060.1	637	867	-	HEX32979.1			Lrp/AsnC family transcriptional regulator			ENG01_01030	231	76	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000060.1	941	1468	+							ENG01_01035	528		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000060.1	941	1468	+	HEX32980.1			hypothetical protein			ENG01_01035	528	175	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000057.1	1	448	+							ENG01_00985	448		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000057.1	1	448	+	HEX32970.1			alpha/beta hydrolase			ENG01_00985	448	148	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000057.1	445	1074	+							ENG01_00990	630		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000057.1	445	1074	+	HEX32971.1			endonuclease III domain-containing protein			ENG01_00990	630	209	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000057.1	1045	1407	-							ENG01_00995	363		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000057.1	1045	1407	-	HEX32972.1			hypothetical protein			ENG01_00995	363	120	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000017.1	37	735	-							ENG01_00280	699		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000017.1	37	735	-	HEX32834.1			hypothetical protein			ENG01_00280	699	232	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000017.1	750	995	-							ENG01_00285	246		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000017.1	750	995	-	HEX32835.1			50S ribosomal protein L35ae			ENG01_00285	246	81	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000045.1	1	1077	+							ENG01_00770	1077		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000045.1	1	1077	+	HEX32929.1			minichromosome maintenance protein MCM			ENG01_00770	1077	358	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000045.1	1086	1534	+							ENG01_00775	449		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000045.1	1086	1534	+	HEX32930.1			hypothetical protein			ENG01_00775	449	150	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000071.1	231	662	+							ENG01_01190	432		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000071.1	231	662	+	HEX33011.1			30S ribosomal protein S19			ENG01_01190	432	143	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000071.1	675	1145	+							ENG01_01195	471		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000071.1	675	1145	+	HEX33012.1			50S ribosomal protein L22			ENG01_01195	471	156	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000071.1	1150	1519	+							ENG01_01200	370		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000071.1	1150	1519	+	HEX33013.1			30S ribosomal protein S3			ENG01_01200	370	123	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000019.1	1	215	-							ENG01_00305	215		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000019.1	1	215	-	HEX32839.1			hypothetical protein			ENG01_00305	215	72	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000019.1	299	1512	+							ENG01_00310	1214		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000019.1	299	1512	+	HEX32840.1			hypothetical protein			ENG01_00310	1214	405	partial
